id,severity,registry,repository,tag,labels,first_seen_at,remediated_at
CVE-2023-52591,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-24539,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-23850,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-0160,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-26603,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-29383,low,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-26595,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-21803,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-2961,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-52600,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-30635,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-39326,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-44033,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-4543,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-52596,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-31085,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2019-19814,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2011-4916,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-26593,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-22386,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
